Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","434","Libye","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","5375.771","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","438","Liechtenstein","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","38.756","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","438","Liechtenstein","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","19.223","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","438","Liechtenstein","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","19.534","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","438","Liechtenstein","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","33.074","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","438","Liechtenstein","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","5.571","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","440","Lituanie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","2820.267","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","440","Lituanie","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","1321.199","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","440","Lituanie","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","1499.068","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","440","Lituanie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","911.492","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","440","Lituanie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","1940.986","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","442","Luxembourg","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","630.399","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","442","Luxembourg","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","317.202","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","442","Luxembourg","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","313.197","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","442","Luxembourg","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","51.616","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","442","Luxembourg","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","552.328","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","807","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","2111.072","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","807","Macédoine du Nord","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","1052.884","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","807","Macédoine du Nord","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","1058.187","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","807","Macédoine du Nord","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","866.902","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","807","Macédoine du Nord","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","1221.133","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","450","Madagascar","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","28225.177","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","450","Madagascar","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","14148.424","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","450","Madagascar","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","14076.752","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","450","Madagascar","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","17020.546","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","450","Madagascar","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","10670.252","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","458","Malaisie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","33199.993","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","458","Malaisie","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","16986.172","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","458","Malaisie","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","16213.821","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","458","Malaisie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","7507.36","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","458","Malaisie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","25361.963","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","454","Malawi","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","19377.061","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","454","Malawi","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","9418.758","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","454","Malawi","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","9958.303","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","454","Malawi","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","16748.855","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","454","Malawi","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","3534.836","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","462","Maldives","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","514.438","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","462","Maldives","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","297.122","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","462","Maldives","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","217.316","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","462","Maldives","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","272.275","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","462","Maldives","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","186.634","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","466","Mali","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","21224.04","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","466","Mali","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","10718.339","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","466","Mali","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","10505.701","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","466","Mali","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","11377.544","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","466","Mali","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","8906.636","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","470","Malte","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","515.358","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","470","Malte","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","266.911","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","470","Malte","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","248.447","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","470","Malte","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","22.83","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","470","Malte","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","411.533","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","504","Maroc","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","36688.772","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","504","Maroc","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","18474.956","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","504","Maroc","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","18213.816","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","504","Maroc","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","13519.119","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","504","Maroc","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","23551.599","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","474","Martinique","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","370.391","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","474","Martinique","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","170.663","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","474","Martinique","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","199.727","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","474","Martinique","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","41.862","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","474","Martinique","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","343.595","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","480","Maurice","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","1297.828","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","480","Maurice","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","640.871","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","480","Maurice","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","656.956","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","480","Maurice","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","754.784","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","480","Maurice","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","519.33","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","478","Mauritanie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","4498.604","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","478","Mauritanie","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","2202.418","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","478","Mauritanie","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","2296.186","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","478","Mauritanie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","2137.053","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","478","Mauritanie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","2646.714","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","175","Mayotte","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","305.587","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","175","Mayotte","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","144.766","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","175","Mayotte","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","160.821","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","175","Mayotte","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","148.158","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","175","Mayotte","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","124.952","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","484","Mexique","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","125998.302","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","484","Mexique","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","61587.451","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","484","Mexique","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","64410.851","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","484","Mexique","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","25795.617","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","484","Mexique","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","108074.41","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","583","Micronésie (États fédérés de)","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","112.106","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","583","Micronésie (États fédérés de)","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","56.413","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","583","Micronésie (États fédérés de)","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","55.694","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","583","Micronésie (États fédérés de)","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","83.058","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","583","Micronésie (États fédérés de)","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","24.716","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","492","Monaco","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","36.922","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","492","Monaco","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","18.095","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","492","Monaco","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","18.827","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","492","Monaco","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","492","Monaco","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","39.297","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","496","Mongolie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","3294.335","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","496","Mongolie","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","1636.094","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","496","Mongolie","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","1658.241","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","496","Mongolie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","1005.935","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","496","Mongolie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","2203.469","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","499","Monténégro","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","629.048","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","499","Monténégro","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","306.615","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","499","Monténégro","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","322.432","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","499","Monténégro","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","204.63","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","499","Monténégro","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","424.767","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","500","Montserrat","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","4.5","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","500","Montserrat","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","2.364","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","500","Montserrat","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","2.136","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","500","Montserrat","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","4.765","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","500","Montserrat","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","0.478","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","508","Mozambique","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","31178.239","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","508","Mozambique","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","15293.299","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","508","Mozambique","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","15884.94","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","508","Mozambique","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","20330.756","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","508","Mozambique","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","11978.439","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","104","Myanmar","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","53423.198","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","104","Myanmar","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","26606.176","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","104","Myanmar","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","26817.022","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","104","Myanmar","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","37740.21","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","104","Myanmar","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","17068.066","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","516","Namibie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","2489.098","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","516","Namibie","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","1201.66","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","516","Namibie","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","1287.438","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","516","Namibie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","1293.438","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","516","Namibie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","1403.099","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","520","Nauru","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","12.315","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","520","Nauru","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","6.266","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","520","Nauru","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","6.05","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","520","Nauru","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","520","Nauru","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","11.227","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","29348.627","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","13980.445","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","15368.183","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","24034.011","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","6226.233","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","6755.895","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","3329.347","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","3426.548","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","2630.055","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","3786.513","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","24333.639","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","12342.37","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","11991.269","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","20072.055","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","4002.638","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","208327.405","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","105243.174","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","103084.231","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","99040.175","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","107112.526","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","1.942","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","0.919","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","1.024","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","0.878","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","0.754","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","5379.839","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","2713.119","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","2666.72","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","927.855","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","4521.838","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","286.403","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","142.745","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","143.657","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","81.718","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","205.195","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","5061.133","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","2507.854","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","2553.28","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","643.015","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","4191.405","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","4543.399","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","2820.785","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","1722.614","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","706.73","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","4442.97","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","800","Ouganda","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","44404.611","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","800","Ouganda","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","21973.09","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","800","Ouganda","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","22431.52","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","800","Ouganda","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","35412.691","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","800","Ouganda","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","11775.012","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","860","Ouzbékistan","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","33526.656","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","860","Ouzbékistan","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","16771.54","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","860","Ouzbékistan","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","16755.117","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","860","Ouzbékistan","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","16479.496","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","860","Ouzbékistan","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","16756.329","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","586","Pakistan","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","227196.741","X","Ciffre de sources internationales",""
